product_id,segment,category,sub_category,product_name,row_number
TEC-MA-10001031,Corporate,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),1
TEC-MA-10001570,Consumer,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,1
TEC-MA-10001972,Corporate,Technology,Machines,Okidata C331dn Printer,1
TEC-MA-10003356,Corporate,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1
TEC-MA-10004552,Corporate,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1
TEC-PH-10000149,Consumer,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,1
TEC-PH-10001433,Corporate,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,1
TEC-PH-10001459,Consumer,Technology,Phones,Samsung Galaxy Mega 6.3,1
TEC-PH-10001700,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1
TEC-PH-10001819,Home Office,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,1
TEC-PH-10002310,Consumer,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,1
TEC-PH-10002352,Corporate,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1
TEC-PH-10002834,Corporate,Technology,Phones,Google Nexus 5,1
TEC-PH-10002923,Consumer,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",1
TEC-PH-10003505,Consumer,Technology,Phones,Geemarc AmpliPOWER60,1
TEC-PH-10003555,Corporate,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,1
TEC-PH-10003601,Corporate,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1
TEC-PH-10004165,Home Office,Technology,Phones,Mitel MiVoice 5330e IP Phone,1
TEC-PH-10004774,Consumer,Technology,Phones,Gear Head AU3700S Headset,1
TEC-PH-10004977,Consumer,Technology,Phones,GE 30524EE4,1
FUR-BO-10002598,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Putty",1
FUR-BO-10002853,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,1
FUR-BO-10003546,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,1
FUR-BO-10004360,Consumer,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,1
FUR-BO-10004834,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1
FUR-CH-10001797,Corporate,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",1
FUR-CH-10001973,Consumer,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,1
FUR-CH-10002317,Consumer,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,1
FUR-CH-10002602,Consumer,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1
FUR-CH-10003535,Corporate,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",1
FUR-CH-10003973,Consumer,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1
FUR-FU-10000293,Home Office,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1
FUR-FU-10000305,Home Office,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",1
FUR-FU-10000397,Consumer,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,1
FUR-FU-10001867,Corporate,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",1
FUR-FU-10001979,Home Office,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,1
FUR-FU-10001986,Consumer,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",1
FUR-FU-10003192,Consumer,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,1
FUR-FU-10003424,Consumer,Furniture,Furnishings,Nu-Dell Oak Frame,1
FUR-FU-10003832,Consumer,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",1
FUR-FU-10004017,Consumer,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",1
FUR-FU-10004586,Corporate,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,1
FUR-TA-10002356,Home Office,Furniture,Tables,Bevis Boat-Shaped Conference Table,1
FUR-TA-10002533,Consumer,Furniture,Tables,BPI Conference Tables,1
FUR-TA-10003954,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,1
FUR-TA-10004289,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1
OFF-AP-10000159,Consumer,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,1
OFF-AP-10002191,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,1
OFF-AP-10002734,Corporate,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,1
OFF-AP-10003217,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,1
OFF-AP-10003842,Corporate,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,1
OFF-AR-10000122,Home Office,Office Supplies,Art,Newell 314,1
OFF-AR-10000422,Consumer,Office Supplies,Art,Pencil and Crayon Sharpener,1
OFF-AR-10000538,Home Office,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",1
OFF-AR-10000799,Corporate,Office Supplies,Art,Col-Erase Pencils with Erasers,1
OFF-AR-10000896,Consumer,Office Supplies,Art,Newell 329,1
OFF-AR-10002240,Home Office,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,1
OFF-AR-10002399,Consumer,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1
OFF-AR-10003582,Consumer,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",1
OFF-AR-10004999,Consumer,Office Supplies,Art,Newell 315,1
OFF-BI-10000666,Home Office,Office Supplies,Binders,Surelock Post Binders,1
OFF-BI-10000848,Consumer,Office Supplies,Binders,Angle-D Ring Binders,1
OFF-BI-10001757,Corporate,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,1
OFF-BI-10002429,Home Office,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",1
OFF-BI-10002799,Home Office,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",1
OFF-BI-10003655,Consumer,Office Supplies,Binders,Durable Pressboard Binders,1
OFF-BI-10003669,Consumer,Office Supplies,Binders,3M Organizer Strips,1
OFF-BI-10004236,Consumer,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1
OFF-BI-10004738,Home Office,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,1
OFF-EN-10001335,Home Office,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1
OFF-EN-10001539,Consumer,Office Supplies,Envelopes,Staple envelope,1
OFF-EN-10002973,Corporate,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,1
OFF-EN-10004030,Consumer,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,1
OFF-FA-10000936,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,1
OFF-FA-10001561,Corporate,Office Supplies,Fasteners,Stockwell Push Pins,1
OFF-LA-10003663,Consumer,Office Supplies,Labels,Avery 498,1
OFF-LA-10004055,Consumer,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,1
OFF-LA-10004345,Corporate,Office Supplies,Labels,Avery 493,1
OFF-LA-10004677,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,1
OFF-PA-10000019,Consumer,Office Supplies,Paper,Xerox 1931,1
OFF-PA-10001125,Corporate,Office Supplies,Paper,Xerox 1988,1
OFF-PA-10001622,Home Office,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",1
OFF-PA-10001752,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),1
OFF-PA-10001826,Home Office,Office Supplies,Paper,Xerox 207,1
OFF-PA-10001837,Corporate,Office Supplies,Paper,Xerox 1976,1
OFF-PA-10002333,Consumer,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",1
OFF-PA-10002365,Consumer,Office Supplies,Paper,Xerox 1967,1
OFF-PA-10003127,Home Office,Office Supplies,Paper,Easy-staple paper,1
OFF-PA-10003625,Consumer,Office Supplies,Paper,Xerox 1979,1
OFF-PA-10003657,Consumer,Office Supplies,Paper,Xerox 1927,1
OFF-PA-10003883,Consumer,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",1
OFF-PA-10004039,Home Office,Office Supplies,Paper,Xerox 1882,1
OFF-PA-10004082,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",1
OFF-PA-10004243,Consumer,Office Supplies,Paper,Xerox 1939,1
OFF-PA-10004438,Consumer,Office Supplies,Paper,Xerox 1907,1
OFF-PA-10004609,Corporate,Office Supplies,Paper,Xerox 221,1
OFF-ST-10000585,Consumer,Office Supplies,Storage,Economy Rollaway Files,1
OFF-ST-10000991,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,1
OFF-ST-10001031,Corporate,Office Supplies,Storage,Adjustable Personal File Tote,1
OFF-ST-10002292,Home Office,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1
OFF-ST-10002574,Consumer,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",1
OFF-ST-10003221,Corporate,Office Supplies,Storage,Staple magnet,1
OFF-SU-10002537,Corporate,Office Supplies,Supplies,Acme Box Cutter Scissors,1
OFF-SU-10003002,Consumer,Office Supplies,Supplies,Letter Slitter,1
OFF-SU-10003505,Corporate,Office Supplies,Supplies,Premier Electric Letter Opener,1
OFF-SU-10004261,Corporate,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",1
TEC-AC-10000158,Consumer,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,1
TEC-AC-10001013,Consumer,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,1
TEC-AC-10001635,Home Office,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,1
TEC-AC-10001838,Home Office,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1
TEC-AC-10002049,Consumer,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1
TEC-AC-10002305,Corporate,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,1
TEC-AC-10002473,Consumer,Technology,Accessories,Maxell 4.7GB DVD-R,1
TEC-AC-10002637,Corporate,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1
TEC-AC-10002800,Home Office,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,1
TEC-AC-10003063,Consumer,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,1
TEC-AC-10003133,Home Office,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,1
TEC-AC-10003590,Home Office,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",1
TEC-CO-10001449,Home Office,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1
TEC-CO-10001943,Corporate,Technology,Copiers,Canon PC-428 Personal Copier,1
TEC-MA-10000752,Home Office,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,1
TEC-MA-10002981,Home Office,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,1
TEC-MA-10003066,Home Office,Technology,Machines,Wasp CCD Handheld Bar Code Reader,1
TEC-MA-10004002,Corporate,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,1
TEC-PH-10000148,Home Office,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,1
TEC-PH-10000215,Consumer,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,1
TEC-PH-10000439,Consumer,Technology,Phones,GE DSL Phone Line Filter,1
TEC-PH-10000673,Consumer,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,1
TEC-PH-10001527,Corporate,Technology,Phones,Plantronics MX500i Earset,1
TEC-PH-10001536,Home Office,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,1
TEC-PH-10001924,Consumer,Technology,Phones,iHome FM Clock Radio with Lightning Dock,1
TEC-PH-10002115,Corporate,Technology,Phones,Plantronics 81402,1
TEC-PH-10002293,Corporate,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,1
TEC-PH-10002447,Corporate,Technology,Phones,AT&T CL83451 4-Handset Telephone,1
TEC-PH-10002584,Home Office,Technology,Phones,Samsung Galaxy S4,1
TEC-PH-10002597,Consumer,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,1
TEC-PH-10002680,Corporate,Technology,Phones,Samsung Galaxy Note 3,1
TEC-PH-10002844,Consumer,Technology,Phones,Speck Products Candyshell Flip Case,1
TEC-PH-10004042,Corporate,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,1
TEC-PH-10004071,Corporate,Technology,Phones,PayAnywhere Card Reader,1
TEC-PH-10004522,Consumer,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,1
TEC-PH-10004897,Corporate,Technology,Phones,Mediabridge Sport Armband iPhone 5s,1
FUR-BO-10003894,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",1
FUR-BO-10004357,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1
FUR-BO-10004409,Consumer,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",1
FUR-CH-10001190,Corporate,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,1
FUR-CH-10001708,Consumer,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1
FUR-CH-10001891,Corporate,Furniture,Chairs,Global Deluxe Office Fabric Chairs,1
FUR-CH-10002126,Consumer,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1
FUR-CH-10002439,Consumer,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1
FUR-CH-10003746,Corporate,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1
FUR-CH-10004477,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",1
FUR-FU-10000246,Corporate,Furniture,Furnishings,Aluminum Document Frame,1
FUR-FU-10000550,Consumer,Furniture,Furnishings,Stacking Trays by OIC,1
FUR-FU-10000719,Consumer,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",1
FUR-FU-10000771,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",1
FUR-FU-10000794,Consumer,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",1
FUR-FU-10001196,Consumer,Furniture,Furnishings,DAX Cubicle Frames - 8x10,1
FUR-FU-10001852,Consumer,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",1
FUR-FU-10001889,Corporate,Furniture,Furnishings,Ultra Door Pull Handle,1
FUR-FU-10002107,Consumer,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,1
FUR-FU-10002157,Consumer,Furniture,Furnishings,Artistic Insta-Plaque,1
FUR-FU-10002445,Corporate,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",1
FUR-FU-10002505,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,1
FUR-FU-10002553,Corporate,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",1
FUR-FU-10002597,Home Office,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1
FUR-FU-10003691,Home Office,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",1
FUR-FU-10003806,Home Office,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",1
FUR-FU-10004020,Consumer,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,1
FUR-TA-10001932,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",1
FUR-TA-10003715,Corporate,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1
OFF-AP-10000027,Consumer,Office Supplies,Appliances,Hoover Commercial SteamVac,1
OFF-AP-10001271,Corporate,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,1
OFF-AP-10002998,Corporate,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,1
OFF-AP-10003590,Consumer,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1
OFF-AR-10001118,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",1
OFF-AR-10001427,Corporate,Office Supplies,Art,Newell 330,1
OFF-AR-10003179,Home Office,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,1
OFF-AR-10003478,Consumer,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",1
OFF-AR-10003811,Consumer,Office Supplies,Art,Newell 327,1
OFF-AR-10004022,Corporate,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,1
OFF-AR-10004269,Corporate,Office Supplies,Art,Newell 31,1
OFF-AR-10004582,Home Office,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1
OFF-AR-10004691,Consumer,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,1
OFF-AR-10004757,Corporate,Office Supplies,Art,Crayola Colored Pencils,1
OFF-BI-10000145,Consumer,Office Supplies,Binders,Zipper Ring Binder Pockets,1
OFF-BI-10000756,Consumer,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1
OFF-BI-10001116,Consumer,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",1
OFF-BI-10001636,Consumer,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,1
OFF-BI-10001718,Corporate,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,1
OFF-BI-10002026,Consumer,Office Supplies,Binders,Avery Arch Ring Binders,1
OFF-BI-10002813,Corporate,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1
OFF-BI-10002852,Home Office,Office Supplies,Binders,Ibico Standard Transparent Covers,1
OFF-BI-10002931,Corporate,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",1
OFF-BI-10002949,Corporate,Office Supplies,Binders,Prestige Round Ring Binders,1
OFF-BI-10004364,Consumer,Office Supplies,Binders,Storex Dura Pro Binders,1
OFF-BI-10004528,Consumer,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,1
OFF-BI-10004584,Consumer,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,1
OFF-EN-10001099,Consumer,Office Supplies,Envelopes,Staple envelope,1
OFF-EN-10004007,Consumer,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,1
OFF-FA-10000134,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",1
OFF-FA-10000490,Consumer,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1
OFF-FA-10000585,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,1
OFF-FA-10002815,Consumer,Office Supplies,Fasteners,Staples,1
OFF-LA-10001074,Consumer,Office Supplies,Labels,Round Specialty Laser Printer Labels,1
OFF-LA-10001317,Consumer,Office Supplies,Labels,Avery 520,1
OFF-LA-10003720,Corporate,Office Supplies,Labels,Avery 487,1
OFF-LA-10004689,Corporate,Office Supplies,Labels,Avery 512,1
OFF-PA-10000249,Home Office,Office Supplies,Paper,Easy-staple paper,1
OFF-PA-10000575,Consumer,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",1
OFF-PA-10001357,Consumer,Office Supplies,Paper,Xerox 1886,1
OFF-PA-10001363,Consumer,Office Supplies,Paper,Xerox 1933,1
OFF-PA-10001461,Consumer,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),1
OFF-PA-10001593,Consumer,Office Supplies,Paper,Xerox 1947,1
OFF-PA-10001745,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",1
OFF-PA-10001776,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",1
OFF-PA-10001801,Home Office,Office Supplies,Paper,Xerox 193,1
OFF-PA-10001815,Home Office,Office Supplies,Paper,Xerox 1885,1
OFF-PA-10001947,Home Office,Office Supplies,Paper,Xerox 1974,1
OFF-PA-10002109,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,1
OFF-PA-10002254,Consumer,Office Supplies,Paper,Xerox 1883,1
OFF-PA-10002615,Consumer,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1
OFF-PA-10004285,Corporate,Office Supplies,Paper,Xerox 1959,1
OFF-PA-10004381,Home Office,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,1
OFF-PA-10004675,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",1
OFF-PA-10004948,Consumer,Office Supplies,Paper,Xerox 190,1
OFF-ST-10000136,Home Office,Office Supplies,Storage,Letter Size File,1
OFF-ST-10000777,Corporate,Office Supplies,Storage,"Companion Letter/Legal File, Black",1
OFF-ST-10001321,Corporate,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",1
OFF-ST-10002562,Home Office,Office Supplies,Storage,Staple magnet,1
OFF-ST-10002957,Corporate,Office Supplies,Storage,Sterilite Show Offs Storage Containers,1
OFF-ST-10004507,Consumer,Office Supplies,Storage,Advantus Rolling Storage Box,1
OFF-SU-10000381,Consumer,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,1
OFF-SU-10004664,Consumer,Office Supplies,Supplies,Acme Softgrip Scissors,1
OFF-SU-10004737,Corporate,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,1
TEC-AC-10000303,Consumer,Technology,Accessories,Logitech M510 Wireless Mouse,1
TEC-AC-10001714,Home Office,Technology,Accessories,Logitech MX Performance Wireless Mouse,1
TEC-AC-10001767,Corporate,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,1
TEC-AC-10002323,Corporate,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,1
TEC-AC-10002335,Corporate,Technology,Accessories,Logitech Media Keyboard K200,1
TEC-AC-10002558,Corporate,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,1
TEC-AC-10003023,Consumer,Technology,Accessories,Logitech G105 Gaming Keyboard,1
TEC-AC-10003033,Home Office,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1
TEC-AC-10003174,Consumer,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,1
TEC-AC-10003237,Consumer,Technology,Accessories,Memorex Micro Travel Drive 4 GB,1
TEC-AC-10003280,Consumer,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,1
TEC-CO-10004115,Consumer,Technology,Copiers,Sharp AL-1530CS Digital Copier,1
TEC-MA-10002859,Consumer,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,1
TEC-MA-10004679,Corporate,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,1
TEC-PH-10001760,Consumer,Technology,Phones,Bose SoundLink Bluetooth Speaker,1
TEC-PH-10002114,Home Office,Technology,Phones,Xiaomi Mi3,1
TEC-PH-10002496,Consumer,Technology,Phones,Cisco SPA301,1
TEC-PH-10003875,Consumer,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,1
TEC-PH-10004539,Corporate,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1
FUR-BO-10000780,Consumer,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,1
FUR-BO-10001798,Consumer,Furniture,Bookcases,Bush Somerset Collection Bookcase,1
FUR-BO-10003034,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",1
FUR-BO-10003404,Consumer,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1
FUR-BO-10003893,Corporate,Furniture,Bookcases,Sauder Camden County Collection Library,1
FUR-BO-10003966,Consumer,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",1
FUR-CH-10001146,Consumer,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",1
FUR-CH-10002024,Consumer,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1
FUR-CH-10003774,Consumer,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",1
FUR-CH-10004754,Corporate,Furniture,Chairs,"Global Stack Chair with Arms, Black",1
FUR-FU-10000087,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",1
FUR-FU-10000206,Consumer,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1
FUR-FU-10000308,Consumer,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,1
FUR-FU-10000409,Consumer,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",1
FUR-FU-10002703,Consumer,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",1
FUR-FU-10003026,Corporate,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",1
FUR-FU-10004053,Consumer,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,1
FUR-FU-10004671,Consumer,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",1
FUR-FU-10004848,Consumer,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1
FUR-FU-10004960,Consumer,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",1
FUR-TA-10001086,Consumer,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1
FUR-TA-10001691,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",1
OFF-AP-10001005,Corporate,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,1
OFF-AP-10001242,Consumer,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,1
OFF-AP-10001626,Corporate,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1
OFF-AP-10003266,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",1
OFF-AP-10003884,Consumer,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",1
OFF-AP-10004036,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,1
